video;num_frames;frame_idx;elapsed_time;class_names;logits;probs;pred_label_idx;pred_label
aihub__lb_smoke__0208.mp4;360;14;0.04946305497287534;['Fire', 'None', 'SmokeOnly'];[-1.6959009170532227, 1.6441442966461182, -0.2248321920633316];[0.02978469803929329, 0.8405361771583557, 0.12967917323112488];1;None
aihub__lb_smoke__0208.mp4;360;15;0.04971342394128438;['Fire', 'None', 'SmokeOnly'];[-1.6986297369003296, 1.6699001789093018, -0.2553574740886688];[0.029179753735661507, 0.8472577333450317, 0.1235625147819519];1;None
aihub__lb_smoke__0208.mp4;360;16;0.04518122895387928;['Fire', 'None', 'SmokeOnly'];[-1.6967917680740356, 1.6380549669265747, -0.21018457412719727];[0.029854178428649902, 0.8381286263465881, 0.13201716542243958];1;None
aihub__lb_smoke__0208.mp4;360;17;0.002022395026870072;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;18;0.002135302987881005;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;19;0.002330404007807374;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;20;0.0021991950925439596;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;21;0.0020484019769355655;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;22;0.002344102947972715;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;23;0.002245643059723079;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;24;0.0022847059881314635;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;25;0.0020622069714590907;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;26;0.0021360520040616393;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;27;0.0021624870132654905;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;28;0.001981726964004338;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;29;0.0028351210057735443;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;30;0.0020458329236134887;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;31;0.002104802057147026;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;32;0.0021534969564527273;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;33;0.0019202959956601262;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;34;0.002491152030415833;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;35;0.0018935400294139981;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;36;0.0022567729465663433;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;37;0.001619243063032627;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;38;0.0019103430677205324;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;39;0.0019917869940400124;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;40;0.0025776249822229147;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;41;0.0020231440430507064;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;42;0.049521491971972864;['Fire', 'None', 'SmokeOnly'];[-1.6256269216537476, 0.7063630819320679, 0.7637943625450134];[0.04503370076417923, 0.4637756943702698, 0.4911905825138092];2;SmokeOnly
aihub__lb_smoke__0208.mp4;360;43;0.05060427702846934;['Fire', 'None', 'SmokeOnly'];[-1.598456621170044, 0.6749996542930603, 0.7691977620124817];[0.04676121845841408, 0.45418763160705566, 0.49905112385749817];2;SmokeOnly
aihub__lb_smoke__0208.mp4;360;44;0.05279649398289611;['Fire', 'None', 'SmokeOnly'];[-1.5933687686920166, 0.6064659357070923, 0.8235358595848083];[0.047092895954847336, 0.4249437749385834, 0.5279633402824402];2;SmokeOnly
aihub__lb_smoke__0208.mp4;360;45;0.0016903060022741556;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;46;0.0019147309940308332;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;47;0.0018482700688764453;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;48;0.0022601980017498136;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;49;0.0016577710630372167;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;50;0.0016890219412744045;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;51;0.0017893010517582297;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;52;0.001680887071415782;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;53;0.0016660119872540236;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;54;0.0017015429912135005;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;55;0.0018958949949592352;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;56;0.0018467719200998545;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;57;0.0017112819477915764;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;58;0.002091852016746998;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;59;0.0018675340106710792;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;60;0.0020155460806563497;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;61;0.0018262240337207913;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;62;0.0019592519383877516;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;63;0.0021772560430690646;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;64;0.0017540910048410296;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;65;0.0017935819923877716;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;66;0.0018994270358234644;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;67;0.0017909070011228323;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;68;0.0020138330291956663;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;69;0.0019402020843699574;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;70;0.002690533990971744;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;71;0.04530981701827839;['Fire', 'None', 'SmokeOnly'];[-1.6331936120986938, 0.9662373065948486, 0.4782218039035797];[0.04402182623744011, 0.5923612117767334, 0.3636170029640198];1;None
aihub__lb_smoke__0208.mp4;360;72;0.04408007594611257;['Fire', 'None', 'SmokeOnly'];[-1.6111027002334595, 0.8880845904350281, 0.5349171757698059];[0.046033408492803574, 0.5603460669517517, 0.39362049102783203];1;None
aihub__lb_smoke__0208.mp4;360;73;0.046616992054623475;['Fire', 'None', 'SmokeOnly'];[-1.6350167989730835, 1.6448880434036255, -0.33450454473495483];[0.03200571611523628, 0.8504956364631653, 0.11749864369630814];1;None
aihub__lb_smoke__0208.mp4;360;74;0.04869666002196024;['Fire', 'None', 'SmokeOnly'];[-1.6525635719299316, 1.622320294380188, -0.28070881962776184];[0.031864576041698456, 0.8425043225288391, 0.12563107907772064];1;None
aihub__lb_smoke__0208.mp4;360;75;0.05114805392804549;['Fire', 'None', 'SmokeOnly'];[-1.6729313135147095, 1.645814299583435, -0.27386972308158875];[0.03060249611735344, 0.8454146385192871, 0.12398282438516617];1;None
aihub__lb_smoke__0208.mp4;360;76;0.04942758691322519;['Fire', 'None', 'SmokeOnly'];[-1.6792439222335815, 1.6209871768951416, -0.2500462234020233];[0.03096526674926281, 0.8397440314292908, 0.12929074466228485];1;None
aihub__lb_smoke__0208.mp4;360;77;0.05107659296481864;['Fire', 'None', 'SmokeOnly'];[-1.7215951681137085, 1.6003050804138184, -0.17094005644321442];[0.029915466904640198, 0.8290463089942932, 0.1410382091999054];1;None
aihub__lb_smoke__0208.mp4;360;78;0.049288784961390705;['Fire', 'None', 'SmokeOnly'];[-1.7857013940811157, 1.3900095224380493, 0.16264909505844116];[0.03128819167613983, 0.7491593360900879, 0.2195524424314499];1;None
aihub__lb_smoke__0208.mp4;360;79;0.04339886493835358;['Fire', 'None', 'SmokeOnly'];[-1.7877373695373535, 1.3918637037277222, 0.17149777710437775];[0.03112252801656723, 0.7480973601341248, 0.2207801192998886];1;None
aihub__lb_smoke__0208.mp4;360;80;0.001930035068653524;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;81;0.0017489539459347725;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;82;0.0021732959430664778;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;83;0.0017203789902850986;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;84;0.00185672496445477;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;85;0.0019796929555013776;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;86;0.0022448940435424447;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;87;0.0026313510024920106;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;88;0.0018470929935574532;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;89;0.001999064930714667;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;90;0.0019011390395462513;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;91;0.001802571932785213;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;92;0.0020062349503859878;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;93;0.001696727005764842;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;94;0.0026405550306662917;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;95;0.0016886999364942312;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;96;0.0019293930381536484;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;97;0.0019479070324450731;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;98;0.0021227810066193342;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;99;0.0020266759674996138;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;100;0.0019603220280259848;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;101;0.00201533199287951;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;102;0.04901737297041101;['Fire', 'None', 'SmokeOnly'];[-1.760730266571045, 1.0708309412002563, 0.5343075394630432];[0.03584647923707962, 0.6083840727806091, 0.35576945543289185];1;None
aihub__lb_smoke__0208.mp4;360;103;0.04693780406523723;['Fire', 'None', 'SmokeOnly'];[-1.7612401247024536, 1.0373551845550537, 0.5646095871925354];[0.03615729138255119, 0.593759298324585, 0.37008339166641235];1;None
aihub__lb_smoke__0208.mp4;360;104;0.04657276602665656;['Fire', 'None', 'SmokeOnly'];[-1.7555515766143799, 1.0628509521484375, 0.5413159728050232];[0.036110129207372665, 0.604847252368927, 0.35904258489608765];1;None
aihub__lb_smoke__0208.mp4;360;105;0.002176078036427498;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;106;0.003103851922787726;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;107;0.04572084498067852;['Fire', 'None', 'SmokeOnly'];[-1.721753716468811, 1.0008063316345215, 0.6274346709251404];[0.0374583825469017, 0.5700878500938416, 0.39245378971099854];1;None
aihub__lb_smoke__0208.mp4;360;108;0.05094315596215886;['Fire', 'None', 'SmokeOnly'];[-1.6987342834472656, 0.8396716117858887, 0.806596577167511];[0.03859947994351387, 0.4886491000652313, 0.4727513790130615];1;None
aihub__lb_smoke__0208.mp4;360;109;0.0456362799377529;['Fire', 'None', 'SmokeOnly'];[-1.657335638999939, 1.1725462675094604, 0.3372562825679779];[0.039537157863378525, 0.6698962450027466, 0.290566623210907];1;None
aihub__lb_smoke__0208.mp4;360;110;0.001933351974003017;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;111;0.0022463920759037137;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;112;0.0022727190516889095;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;113;0.0021411890629678965;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;114;0.0016730750212445855;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;115;0.0017288340022787452;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;116;0.002125884988345206;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;117;0.0018552260007709265;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;118;0.0019887899979948997;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;119;0.0017803109949454665;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;120;0.002212894964031875;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;121;0.0017713210545480251;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;122;0.0017373949522152543;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;123;0.002808899967931211;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;124;0.0019890039693564177;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;125;0.002512020990252495;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;126;0.0018729919102042913;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;127;0.0023049330338835716;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;128;0.002274431986734271;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;129;0.002554186969064176;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;130;0.0020705540664494038;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;131;0.0022897360613569617;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;132;0.050023177944240146;['Fire', 'None', 'SmokeOnly'];[-1.6138498783111572, 1.236669898033142, 0.1815294325351715];[0.04112091660499573, 0.7112589478492737, 0.24762016534805298];1;None
aihub__lb_smoke__0208.mp4;360;133;0.04809924100845818;['Fire', 'None', 'SmokeOnly'];[-1.6230132579803467, 1.2393295764923096, 0.12800467014312744];[0.04121510684490204, 0.7213667631149292, 0.23741813004016876];1;None
aihub__lb_smoke__0208.mp4;360;134;0.04576194895344082;['Fire', 'None', 'SmokeOnly'];[-1.613825798034668, 1.200777530670166, 0.17731085419654846];[0.0422247014939785, 0.7045848369598389, 0.2531904876232147];1;None
aihub__lb_smoke__0208.mp4;360;135;0.0022140720393508673;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;136;0.0020571770146489143;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;137;0.0024283300153911114;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;138;0.0024318619398400187;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;139;0.002310176962055266;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;140;0.0021528549259528518;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;141;0.0021663400111719966;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;142;0.0024152720579877496;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;143;0.0026006350526586175;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;144;0.0025043149944394827;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;145;0.0025111649883911014;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;146;0.0024218009784817696;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;147;0.002816176973283291;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;148;0.002678868011571467;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_smoke__0208.mp4;360;149;0.0025791230145841837;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
