;video_path;width;height;frame_count;fps
31;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1268.mp4;1920;1080;360;30
32;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1285.mp4;1920;1080;360;30
33;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1286.mp4;1920;1080;360;30
34;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1305.mp4;1920;1080;360;30
35;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1306.mp4;1920;1080;360;30
36;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1307.mp4;1920;1080;360;30
37;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1308.mp4;1920;1080;360;30
38;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1309.mp4;1920;1080;360;30
39;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1538.mp4;1920;1080;360;30
40;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1539.mp4;1920;1080;360;30
41;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1540.mp4;1920;1080;360;30
42;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1541.mp4;1920;1080;360;30
43;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1542.mp4;1920;1080;360;30
44;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1707.mp4;1920;1080;360;30
45;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1708.mp4;1920;1080;360;30
46;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1709.mp4;1920;1080;360;30
47;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1710.mp4;1920;1080;360;30
48;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1711.mp4;1920;1080;360;30
49;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1743.mp4;1920;1080;360;30
50;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1744.mp4;1920;1080;360;30
51;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1745.mp4;1920;1080;360;30
52;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1746.mp4;1920;1080;360;30
53;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1747.mp4;1920;1080;360;30
54;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1748.mp4;1920;1080;360;30
55;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1749.mp4;1920;1080;360;30
56;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1750.mp4;1920;1080;360;30
57;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1793.mp4;1920;1080;360;30
58;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1794.mp4;1920;1080;360;30
59;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1795.mp4;1920;1080;360;30
60;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1920.mp4;1920;1080;360;30
61;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1921.mp4;1920;1080;360;30
62;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_1922.mp4;1920;1080;360;30
63;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2224.mp4;1920;1080;360;30
64;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2225.mp4;1920;1080;360;30
65;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2226.mp4;1920;1080;360;30
66;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2269.mp4;1920;1080;360;30
67;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2764.mp4;1920;1080;360;30
68;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2765.mp4;1920;1080;360;30
69;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2895.mp4;1920;1080;360;30
70;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_2896.mp4;1920;1080;360;30
71;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_3433.mp4;1920;1080;360;30
72;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_3434.mp4;1920;1080;360;30
73;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_5729.mp4;1920;1080;360;30
74;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_5730.mp4;1920;1080;360;30
75;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_fire_5731.mp4;1920;1080;360;30
76;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke0012.mp4;1920;1080;360;30
77;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke0208.mp4;1920;1080;360;30
78;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke0264.mp4;1920;1080;360;30
79;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke0265.mp4;1920;1080;360;30
80;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3028.mp4;1920;1080;360;30
81;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3029.mp4;1920;1080;360;30
82;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3030.mp4;1920;1080;360;30
83;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3031.mp4;1920;1080;360;30
84;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3032.mp4;1920;1080;360;30
85;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3039.mp4;1920;1080;360;30
86;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3042.mp4;1920;1080;360;30
87;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3049.mp4;1920;1080;360;30
88;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3067.mp4;1920;1080;360;30
89;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3070.mp4;1920;1080;360;30
90;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3074.mp4;1920;1080;360;30
91;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3274.mp4;1920;1080;360;30
92;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke3330.mp4;1920;1080;360;30
93;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5030.mp4;1920;1080;360;30
94;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5078.mp4;1920;1080;360;30
95;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5105.mp4;1920;1080;360;30
96;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5354.mp4;1920;1080;360;30
97;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5355.mp4;1920;1080;360;30
98;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5966.mp4;1920;1080;360;30
99;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5974.mp4;1920;1080;360;30
100;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5978.mp4;1920;1080;360;30
101;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke5982.mp4;1920;1080;360;30
102;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6044.mp4;1920;1080;360;30
103;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6045.mp4;1920;1080;360;30
104;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6170.mp4;1920;1080;360;30
105;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6351.mp4;1920;1080;360;30
106;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6383.mp4;1920;1080;360;30
107;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6384.mp4;1920;1080;360;30
108;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6500.mp4;1920;1080;360;30
109;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/aihub_lb_smoke6502.mp4;1920;1080;360;30
110;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/PEXELs__lb_firesmoke__143325-782178558.mp4;1920;1080;354;50
111;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/PEXELs__lb_firesmoke__163395-827856005.mp4;1920;1080;315;25
112;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/PEXELs__lb_firesmoke__6024944-hd_1920_1080_25fps.mp4;1920;1080;853;25
113;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/VSD3__lb_firesmoke__video5.mp4;1280;720;9018;30
114;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_0175.mp4;1920;1080;360;30
115;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_0203.mp4;1920;1080;360;30
116;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2024.mp4;1920;1080;360;30
117;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2058.mp4;1920;1080;360;30
118;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2078.mp4;1920;1080;360;30
119;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2080.mp4;1920;1080;360;30
120;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2250.mp4;1920;1080;360;30
121;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2251.mp4;1920;1080;360;30
122;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_2253.mp4;1920;1080;360;30
123;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3264.mp4;1920;1080;360;30
124;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3266.mp4;1920;1080;360;30
125;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3268.mp4;1920;1080;360;30
126;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3295.mp4;1920;1080;360;30
127;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3298.mp4;1920;1080;360;30
128;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3312.mp4;1920;1080;360;30
129;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_3344.mp4;1920;1080;360;30
130;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_4001.mp4;1920;1080;360;30
131;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_4006.mp4;1920;1080;360;30
132;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_4011.mp4;1920;1080;360;30
133;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_4012.mp4;1920;1080;360;30
134;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_4019.mp4;1920;1080;360;30
135;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/aihub_lb_normal_4021.mp4;1920;1080;360;30
136;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MERL_Shopping_12_1_crop.mp4;920;680;3782;30
137;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MERL_Shopping_21_1_crop.mp4;920;680;4196;30
138;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__00.18.57.376-seg1_clip_4.mp4;1920;1080;11923;30.00244086
139;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__00.34.22.564-seg2_clip_2.mp4;1920;1080;7882;30.00255033
140;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__00.34.22.564-seg2_clip_4.mp4;1920;1080;6050;30.00277712
141;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__01.50.23.359-seg1_clip_5.mp4;1920;1080;6905;30.00112966
142;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__01.59.21.925-seg2_clip_3.mp4;1920;1080;11975;30.00170365
143;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__01.59.21.925-seg2_clip_4.mp4;1920;1080;9695;30.00210433
144;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__02.28.18.434-seg4_clip_3.mp4;1920;1080;7011;30.00333798
145;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Prof__lb_none__parking_underground__02.51.46.414-seg6_clip_1.mp4;1920;1080;13524;30.00179691
146;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Video Dataset for Safe and Unsafe Behaviours_0_safe_walkway_violation_0_te21.mp4;1920;1080;252;24.11206444
147;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Video Dataset for Safe and Unsafe Behaviours_2_opened_panel cover_2_te9.mp4;1920;1080;176;25.02
148;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Video Dataset for Safe and Unsafe Behaviours_3_carrying_overload_with_forklift_3_te5.mp4;1920;1080;125;25
149;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/Video Dataset for Safe and Unsafe Behaviours_3_carrying_overload_with_forklift_3_te6.mp4;1920;1080;125;25
150;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_firesmoke_train-11.avi;1920;1080;1896;24
151;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-1.avi;1440;1080;1000;25
152;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-10.avi;1920;1080;1441;24
153;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-2.avi;1920;1080;1501;25
154;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-3.avi;1920;1080;1501;25
155;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-4.avi;1920;1080;1501;25
156;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-5.avi;1920;1080;3651;25
157;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-6.avi;1920;1080;1321;24
158;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-7.avi;1920;1080;751;25
159;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-8.avi;1920;1080;1441;24
160;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_lb_smoke_train-9.avi;1920;1080;1441;24
161;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/ustc_test-8.avi;1920;1080;3001;25
162;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/VSD3__lb_firesmoke__video1.avi;2048;1536;9500;25
163;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/firesmoke/VSD3__lb_firesmoke__video2.avi;1280;720;8950;25
164;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals13-d45-cam-002.avi;1624;1224;4354;29.4
165;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals13-d48-cam-002.avi;1624;1224;3228;29.4
166;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals14-d35-cam-002.avi;1624;1224;2421;29.4
167;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals21-d35-cam-002.avi;1624;1224;1875;29.4
168;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals22-d25-cam-002.avi;1624;1224;1621;29.4
169;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals24-d48-cam-002.avi;1624;1224;2397;29.4
170;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals26-d23-cam-002.avi;1624;1224;2842;29.4
171;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/MPIICooking2_lb_normals36-d70-cam-002.avi;1624;1224;7055;29.4
172;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/ustc_lb_smoke_train-12.avi;1920;1080;1501;25
173;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/ustc_lb_smoke_train-13.avi;1920;1080;471;24
174;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/ustc_lb_smoke_train-14.avi;1920;1080;961;24
175;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/ustc_lb_smoke_train-15.avi;1920;1080;1441;24
176;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/VSD3__lb_none__video13.avi;1280;720;5829;25
177;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/VSD3__lb_none__video20.avi;1280;720;7478;25
178;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_1_video1_1.avi;1280;720;1750;30
179;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_1_video1_2.avi;1280;720;1750;29
180;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_1_video1_3.avi;1280;720;1754;30
181;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_1_video1_4.avi;1280;720;1746;30
182;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_1_video1_5.avi;1280;720;1749;30
183;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_2_video2_1.avi;1280;720;3553;30
184;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_2_video2_2.avi;1280;720;3554;30
185;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_2_video2_3.avi;1280;720;3553;30
186;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_2_video2_4.avi;1280;720;3553;30
187;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_2_video2_5.avi;1280;720;3554;30
188;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_3_video3_1.avi;1280;720;3554;30
189;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_3_video3_2.avi;1280;720;3552;30
190;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_3_video3_3.avi;1280;720;3551;30
191;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_3_video3_4.avi;1280;720;3548;30
192;/mnt/d/zdataset_paper2/build_video_dataset/my_firesmoke_indoor/none/wisenet_set_3_video3_5.avi;1280;720;3553;29
